manufacturer_code,model_no,model_name,model_version,engine_count,engine_type,aircraft_desc,description,wtc,tdesig,wtg
AIRBUS,A-330-700,Beluga XL,,2,Jet,LandPlane,L2J,H,A337,B
AIRBUS,,Beluga XL,,2,Jet,LandPlane,L2J,H,A337,B
AIRBUS,A-220-100,,,2,Jet,LandPlane,L2J,M,BCS1,D
AIRBUS,A-220-300,,,2,Jet,LandPlane,L2J,M,BCS3,D
AIRBUS,A-220-100 ACJ TwoTwenty,,,2,Jet,LandPlane,L2J,M,BCS1,D
AIRBUS,,ACJ TwoTwenty,,2,Jet,LandPlane,L2J,M,BCS1,D
AIRBUS,ACJ (A-319),,,2,Jet,LandPlane,L2J,M,A319,D
AIRBUS,ACJ-319neo,,,2,Jet,LandPlane,L2J,M,A19N,D
AIRBUS,ACJ-320neo,,,2,Jet,LandPlane,L2J,M,A20N,D
AIRBUS,ACJ-330-800,,,2,Jet,LandPlane,L2J,H,A338,B
AIRBUS,ACJ-330-900,,,2,Jet,LandPlane,L2J,H,A339,B
AIRBUS,ACJ-350-900,,,2,Jet,LandPlane,L2J,H,A359,B
AIRBUS,ACJ-350-1000,,,2,Jet,LandPlane,L2J,H,A35K,B
AIRBUS,A-330-MRTT,,,2,Jet,LandPlane,L2J,H,A332,B
AIRBUS,A-330-MRTT Voyager,,,2,Jet,LandPlane,L2J,H,A332,B
AIRBUS,KC-330 Cygnus,,,2,Jet,LandPlane,L2J,H,A332,B
AIRBUS,A-330-MRTT Phénix,,,2,Jet,LandPlane,L2J,H,A332,B
AIRBUS,,Cygnus,,2,Jet,LandPlane,L2J,H,A332,B
AIRBUS,,Phénix,,2,Jet,LandPlane,L2J,H,A332,B
GRUMMAN,A-6,Intruder,,2,Jet,LandPlane,L2J,M,A6,F
GRUMMAN,,Academe,,2,Turboprop/Turboshaft,LandPlane,L2T,M,G159,G
GRUMMAN,,Ag-Cat,,1,Piston,LandPlane,L1P,L,G164,G
GRUMMAN,,Albatross,,2,Piston,Amphibian,A2P,M,U16,F
GRUMMAN,AO-1,Mohawk,,2,Turboprop/Turboshaft,LandPlane,L2T,M,V1,G
GRUMMAN,,Avenger,,1,Piston,LandPlane,L1P,M,TBM,G
GRUMMAN,,Bearcat,,1,Piston,LandPlane,L1P,L,BCAT,G
GRUMMAN,C-1,Trader,,2,Piston,LandPlane,L2P,M,G96,G
GRUMMAN,C-2,Greyhound,,2,Turboprop/Turboshaft,LandPlane,L2T,M,C2,F
GRUMMAN,C-20J,Gulfstream 2SP,,2,Jet,LandPlane,L2J,M,GLF2,F
GRUMMAN,,Daya,,2,Turboprop/Turboshaft,LandPlane,L2T,M,E2,F
GRUMMAN,E-2,Daya,,2,Turboprop/Turboshaft,LandPlane,L2T,M,E2,F
GRUMMAN,E-2,Hawkeye,,2,Turboprop/Turboshaft,LandPlane,L2T,M,E2,F
GRUMMAN,EA-6,Prowler,,2,Jet,LandPlane,L2J,M,A6,F
GRUMMAN,F3F,Replica,,1,Piston,LandPlane,L1P,L,F3F,G
GRUMMAN,F4F,Wildcat,,1,Piston,LandPlane,L1P,L,WCAT,G
GRUMMAN,F6F,Hellcat,,1,Piston,LandPlane,L1P,L,HCAT,G
GRUMMAN,F7F,Tigercat,,2,Piston,LandPlane,L2P,M,TCAT,G
GRUMMAN,F8F,Bearcat,,1,Piston,LandPlane,L1P,L,BCAT,G
GRUMMAN,F9F,Panther,,1,Jet,LandPlane,L1J,M,F9F,G
GRUMMAN,F-14,Tomcat,,2,Jet,LandPlane,L2J,M,F14,F
GRUMMAN,G-11,Replica,,1,Piston,LandPlane,L1P,L,F3F,G
GRUMMAN,G-21A,Goose,,2,Piston,Amphibian,A2P,L,G21,G
GRUMMAN,G-32,Replica,,1,Piston,LandPlane,L1P,L,F3F,G
GRUMMAN,G-36,Wildcat,,1,Piston,LandPlane,L1P,L,WCAT,G
GRUMMAN,G-38,Goose,,2,Piston,Amphibian,A2P,L,G21,G
GRUMMAN,G-39,Goose,,2,Piston,Amphibian,A2P,L,G21,G
GRUMMAN,G-40,Avenger,,1,Piston,LandPlane,L1P,M,TBM,G
GRUMMAN,G-44,Widgeon,,2,Piston,Amphibian,A2P,L,G44,G
GRUMMAN,G-50,Hellcat,,1,Piston,LandPlane,L1P,L,HCAT,G
GRUMMAN,G-51,Tigercat,,2,Piston,LandPlane,L2P,M,TCAT,G
GRUMMAN,G-58,Bearcat,,1,Piston,LandPlane,L1P,L,BCAT,G
GRUMMAN,G-64,Albatross,,2,Piston,Amphibian,A2P,M,U16,F
GRUMMAN,G-73,Mallard,,2,Piston,Amphibian,A2P,L,G73,G
GRUMMAN,G-73T,Turbo Mallard,,2,Turboprop/Turboshaft,Amphibian,A2T,L,G73T,G
GRUMMAN,G-79,Panther,,1,Jet,LandPlane,L1J,M,F9F,G
GRUMMAN,G-89,Tracker,,2,Piston,LandPlane,L2P,M,S2P,G
GRUMMAN,G-96,Trader,,2,Piston,LandPlane,L2P,M,G96,G
GRUMMAN,G-111,Albatross,,2,Piston,Amphibian,A2P,M,U16,F
GRUMMAN,G-128,Intruder,,2,Jet,LandPlane,L2J,M,A6,F
GRUMMAN,G-128,Prowler,,2,Jet,LandPlane,L2J,M,A6,F
GRUMMAN,G-134,Mohawk,,2,Turboprop/Turboshaft,LandPlane,L2T,M,V1,G
GRUMMAN,G-159,Gulfstream 1,,2,Turboprop/Turboshaft,LandPlane,L2T,M,G159,G
GRUMMAN,G-164,Ag-Cat,,1,Piston,LandPlane,L1P,L,G164,G
GRUMMAN,G-164,Super Ag-Cat,,1,Piston,LandPlane,L1P,L,G164,G
GRUMMAN,G-164,Turbo Ag-Cat,,1,Turboprop/Turboshaft,LandPlane,L1T,L,G64T,G
GRUMMAN,G-1159,Gulfstream 2,,2,Jet,LandPlane,L2J,M,GLF2,F
GRUMMAN,G-1159,Gulfstream 2SP,,2,Jet,LandPlane,L2J,M,GLF2,F
GRUMMAN,G-1159B,Gulfstream 2B,,2,Jet,LandPlane,L2J,M,GLF2,F
GRUMMAN,,Goose,,2,Piston,Amphibian,A2P,L,G21,G
GRUMMAN,,Greyhound,,2,Turboprop/Turboshaft,LandPlane,L2T,M,C2,F
GRUMMAN,,Gulfstream 1,,2,Turboprop/Turboshaft,LandPlane,L2T,M,G159,G
GRUMMAN,,Gulfstream 2,,2,Jet,LandPlane,L2J,M,GLF2,F
GRUMMAN,,Gulfstream 2B,,2,Jet,LandPlane,L2J,M,GLF2,F
GRUMMAN,,Gulfstream 2SP,,2,Jet,LandPlane,L2J,M,GLF2,F
GRUMMAN,,Hawkeye,,2,Turboprop/Turboshaft,LandPlane,L2T,M,E2,F
GRUMMAN,,Hellcat,,1,Piston,LandPlane,L1P,L,HCAT,G
GRUMMAN,HU-16,Albatross,,2,Piston,Amphibian,A2P,M,U16,F
GRUMMAN,,Intruder,,2,Jet,LandPlane,L2J,M,A6,F
GRUMMAN,J4F,Widgeon,,2,Piston,Amphibian,A2P,L,G44,G
GRUMMAN,JRF,Goose,,2,Piston,Amphibian,A2P,L,G21,G
GRUMMAN,KA-6,Intruder,,2,Jet,LandPlane,L2J,M,A6,F
GRUMMAN,,Mallard,,2,Piston,Amphibian,A2P,L,G73,G
GRUMMAN,,Mohawk,,2,Turboprop/Turboshaft,LandPlane,L2T,M,V1,G
GRUMMAN,OV-1,Mohawk,,2,Turboprop/Turboshaft,LandPlane,L2T,M,V1,G
GRUMMAN,P-16,Tracker,,2,Piston,LandPlane,L2P,M,S2P,G
GRUMMAN,,Panther,,1,Jet,LandPlane,L1J,M,F9F,G
GRUMMAN,,Prowler,,2,Jet,LandPlane,L2J,M,A6,F
GRUMMAN,RV-1,Mohawk,,2,Turboprop/Turboshaft,LandPlane,L2T,M,V1,G
GRUMMAN,S-2,Tracker,,2,Piston,LandPlane,L2P,M,S2P,G
GRUMMAN,S-2,Turbo Tracker,,2,Turboprop/Turboshaft,LandPlane,L2T,M,S2T,G
GRUMMAN,S2F,Tracker,,2,Piston,LandPlane,L2P,M,S2P,G
GRUMMAN,SA-16,Albatross,,2,Piston,Amphibian,A2P,M,U16,F
GRUMMAN,,Super Ag-Cat,,1,Piston,LandPlane,L1P,L,G164,G
GRUMMAN,TBF,Avenger,,1,Piston,LandPlane,L1P,M,TBM,G
GRUMMAN,TC-4,Academe,,2,Turboprop/Turboshaft,LandPlane,L2T,M,G159,G
GRUMMAN,TE-2,Hawkeye,,2,Turboprop/Turboshaft,LandPlane,L2T,M,E2,F
GRUMMAN,TF,Trader,,2,Piston,LandPlane,L2P,M,G96,G
GRUMMAN,,Tigercat,,2,Piston,LandPlane,L2P,M,TCAT,G
GRUMMAN,,Tomcat,,2,Jet,LandPlane,L2J,M,F14,F
GRUMMAN,,Tracker,,2,Piston,LandPlane,L2P,M,S2P,G
GRUMMAN,,Trader,,2,Piston,LandPlane,L2P,M,G96,G
GRUMMAN,,Turbo Ag-Cat,,1,Turboprop/Turboshaft,LandPlane,L1T,L,G64T,G
GRUMMAN,,Turbo Mallard,,2,Turboprop/Turboshaft,Amphibian,A2T,L,G73T,G
GRUMMAN,,Turbo Tracker,,2,Turboprop/Turboshaft,LandPlane,L2T,M,S2T,G
GRUMMAN,UF,Albatross,,2,Piston,Amphibian,A2P,M,U16,F
GRUMMAN,VC-4,Gulfstream 1,,2,Turboprop/Turboshaft,LandPlane,L2T,M,G159,G
GRUMMAN,VC-11,Gulfstream 2,,2,Jet,LandPlane,L2J,M,GLF2,F
GRUMMAN,,Widgeon,,2,Piston,Amphibian,A2P,L,G44,G
GRUMMAN,,Wildcat,,1,Piston,LandPlane,L1P,L,WCAT,G
AMERICAN CHAMPION,7EC Champ,,,1,Piston,LandPlane,L1P,L,CH7A,G
AMERICAN CHAMPION,7ECA,Citabria Aurora,,1,Piston,LandPlane,L1P,L,CH7A,G
AMERICAN CHAMPION,7GCAA,Citabria Adventure,,1,Piston,LandPlane,L1P,L,CH7B,G
AMERICAN CHAMPION,7GCBC,Citabria Explorer,,1,Piston,LandPlane,L1P,L,CH7B,G
AMERICAN CHAMPION,8,Scout,,1,Piston,LandPlane,L1P,L,BL8,G
AMERICAN CHAMPION,8,Super Decathlon,,1,Piston,LandPlane,L1P,L,BL8,G
AMERICAN CHAMPION,,Champ,,1,Piston,LandPlane,L1P,L,CH7A,G
AMERICAN CHAMPION,,Citabria Adventure,,1,Piston,LandPlane,L1P,L,CH7B,G
AMERICAN CHAMPION,,Citabria Aurora,,1,Piston,LandPlane,L1P,L,CH7A,G
AMERICAN CHAMPION,,Citabria Explorer,,1,Piston,LandPlane,L1P,L,CH7B,G
AMERICAN CHAMPION,,Scout,,1,Piston,LandPlane,L1P,L,BL8,G
AMERICAN CHAMPION,,Super Decathlon,,1,Piston,LandPlane,L1P,L,BL8,G
AMERICAN CHAMPION,,7GCAA Citabria Ultimate Adventure,,1,Piston,LandPlane,L1P,L,CH7B,G
AMERICAN CHAMPION,7GCBC,Citabria High Country Explorer,,1,Piston,LandPlane,L1P,L,CH7B,G
AMERICAN CHAMPION,Citabria ,Ultimate Adventure,,1,Piston,LandPlane,L1P,L,CH7B,G
AMERICAN CHAMPION,Citabria,High Country Explorer,,1,Piston,LandPlane,L1P,L,CH7B,G
AVIAT,110,Special,,1,Piston,LandPlane,L1P,L,M110,G
AVIAT,A-1,Husky,,1,Piston,LandPlane,L1P,L,HUSK,G
AVIAT,A-1,Husky Pup,,1,Piston,LandPlane,L1P,L,HUSK,G
AVIAT,,Eagle,,1,Piston,LandPlane,L1P,L,EAGL,G
AVIAT,,Husky,,1,Piston,LandPlane,L1P,L,HUSK,G
AVIAT,,Husky Pup,,1,Piston,LandPlane,L1P,L,HUSK,G
AVIAT,,Pitts S-1 Special,,1,Piston,LandPlane,L1P,L,PTS1,G
AVIAT,,Pitts S-2 Special,,1,Piston,LandPlane,L1P,L,PTS2,G
AVIAT,S-1-11,Super Stinker,,1,Piston,LandPlane,L1P,L,PTSS,G
AVIAT,,Special,,1,Piston,LandPlane,L1P,L,M110,G
AVIAT,,Super Stinker,,1,Piston,LandPlane,L1P,L,PTSS,G
AYRES,,Bull Thrush,,1,Piston,LandPlane,L1P,L,SS2P,G
AYRES,S-2R-600,Thrush,,1,Piston,LandPlane,L1P,L,SS2P,G
AYRES,S-2R-G,Turbo Thrush,,1,Turboprop/Turboshaft,LandPlane,L1T,L,SS2T,G
AYRES,S-2RHG-T34,Turbo Thrush,,1,Turboprop/Turboshaft,LandPlane,L1T,L,SS2T,G
AYRES,S-2RHG-T65,Turbo Thrush,,1,Turboprop/Turboshaft,LandPlane,L1T,L,SS2T,G
AYRES,S-2R-R3S,Thrush,,1,Piston,LandPlane,L1P,L,SS2P,G
AYRES,S-2R-R1340,Thrush,,1,Piston,LandPlane,L1P,L,SS2P,G
AYRES,S-2R-R1820,Bull Thrush,,1,Piston,LandPlane,L1P,L,SS2P,G
AYRES,S-2R-T11,Turbo Thrush,,1,Turboprop/Turboshaft,LandPlane,L1T,L,SS2T,G
AYRES,S-2R-T15,Turbo Thrush,,1,Turboprop/Turboshaft,LandPlane,L1T,L,SS2T,G
AYRES,S-2R-T34,Turbo Thrush,,1,Turboprop/Turboshaft,LandPlane,L1T,L,SS2T,G
AYRES,S-2R-T41,Turbo Thrush,,1,Turboprop/Turboshaft,LandPlane,L1T,L,SS2T,G
AYRES,S-2R-T45,Turbo Thrush,,1,Turboprop/Turboshaft,LandPlane,L1T,L,SS2T,G
AYRES,S-2R-T65,Turbo Thrush,,1,Turboprop/Turboshaft,LandPlane,L1T,L,SS2T,G
AYRES,S-2R-T660,Turbo Thrush,,1,Turboprop/Turboshaft,LandPlane,L1T,L,A660,G
AYRES,,Thrush,,1,Piston,LandPlane,L1P,L,SS2P,G
AYRES,,Turbo Thrush (S-2R-G/T except T660),,1,Turboprop/Turboshaft,LandPlane,L1T,L,SS2T,G
AYRES,,Turbo Thrush (S-2R-T660),,1,Turboprop/Turboshaft,LandPlane,L1T,L,A660,G
AYRES,V-1,Vigilante,,1,Turboprop/Turboshaft,LandPlane,L1T,L,SS2T,G
AYRES,,Vigilante,,1,Turboprop/Turboshaft,LandPlane,L1T,L,SS2T,G
BEECH,Bonanza 36,,,1,Piston,LandPlane,L1P,L,BE36,G
BEECH,17,Staggerwing,,1,Piston,LandPlane,L1P,L,BE17,G
BEECH,18 (piston),,,2,Piston,LandPlane,L2P,L,BE18,G
BEECH,18 (turbine),,,2,Turboprop/Turboshaft,LandPlane,L2T,L,B18T,G
BEECH,19,Musketeer Sport,,1,Piston,LandPlane,L1P,L,BE19,G
BEECH,19,Sport,,1,Piston,LandPlane,L1P,L,BE19,G
BEECH,23,Musketeer,,1,Piston,LandPlane,L1P,L,BE23,G
BEECH,23,Sundowner,,1,Piston,LandPlane,L1P,L,BE23,G
BEECH,24,Musketeer Super,,1,Piston,LandPlane,L1P,L,BE24,G
BEECH,24,Sierra,,1,Piston,LandPlane,L1P,L,BE24,G
BEECH,33,Bonanza,,1,Piston,LandPlane,L1P,L,BE33,G
BEECH,33,Debonair,,1,Piston,LandPlane,L1P,L,BE33,G
BEECH,35,Bonanza,,1,Piston,LandPlane,L1P,L,BE35,G
BEECH,36,Bonanza (turbine),,1,Turboprop/Turboshaft,LandPlane,L1T,L,B36T,G
BEECH,45,Mentor,,1,Piston,LandPlane,L1P,L,T34P,G
BEECH,50,Twin Bonanza,,2,Piston,LandPlane,L2P,L,BE50,G
BEECH,55,Baron,,2,Piston,LandPlane,L2P,L,BE55,G
BEECH,56,Turbo Baron,,2,Piston,LandPlane,L2P,L,BE56,G
BEECH,58,Baron,,2,Piston,LandPlane,L2P,L,BE58,G
BEECH,60,Duke,,2,Piston,LandPlane,L2P,L,BE60,G
BEECH,65,Queen Air,,2,Piston,LandPlane,L2P,L,BE65,G
BEECH,70,Queen Air,,2,Piston,LandPlane,L2P,L,BE70,G
BEECH,76,Duchess,,2,Piston,LandPlane,L2P,L,BE76,G
BEECH,77,Skipper,,1,Piston,LandPlane,L1P,L,BE77,G
BEECH,80,Queen Air,,2,Piston,LandPlane,L2P,L,BE80,G
BEECH,80,Zamir,,2,Piston,LandPlane,L2P,L,BE80,G
BEECH,88,Queen Air,,2,Piston,LandPlane,L2P,L,BE88,G
BEECH,90 (A90-1),Ute,,2,Turboprop/Turboshaft,LandPlane,L2T,L,U21,G
BEECH,90 (A90-2),Ute,,2,Turboprop/Turboshaft,LandPlane,L2T,L,U21,G
BEECH,90 (A90-3),Ute,,2,Turboprop/Turboshaft,LandPlane,L2T,L,U21,G
BEECH,90 (A90-4),Ute,,2,Turboprop/Turboshaft,LandPlane,L2T,L,U21,G
BEECH,90 (A90),King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE9L,G
BEECH,90 (B90),King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE9L,G
BEECH,90 (C90),King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE9L,G
BEECH,90 (D90),King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE9L,G
BEECH,90 (E90),King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE9L,G
BEECH,90 (F90),King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE9T,G
BEECH,90,King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE9L,G
BEECH,95,Travel Air,,2,Piston,LandPlane,L2P,L,BE95,G
BEECH,99,Airliner,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE99,G
BEECH,100,King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE10,G
BEECH,200,Super King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,300 (B300),Super King Air 350,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,B350,G
BEECH,300,Super King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE30,G
BEECH,400,Beechjet,,2,Jet,LandPlane,L2J,M,BE40,G
BEECH,1074,,,1,Piston,LandPlane,L1P,L,U22,G
BEECH,1079,,,1,Piston,LandPlane,L1P,L,U22,G
BEECH,1300,Commuter,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,1900,,,2,Turboprop/Turboshaft,LandPlane,L2T,M,B190,G
BEECH,2000,Starship,,2,Turboprop/Turboshaft,LandPlane,L2T,L,STAR,G
BEECH,,Airliner,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE99,G
BEECH,AT-7,Navigator,,2,Piston,LandPlane,L2P,L,BE18,G
BEECH,AT-11,Kansan,,2,Piston,LandPlane,L2P,L,BE18,G
BEECH,,Baron (55),,2,Piston,LandPlane,L2P,L,BE55,G
BEECH,,Baron (58),,2,Piston,LandPlane,L2P,L,BE58,G
BEECH,,Bonanza (33),,1,Piston,LandPlane,L1P,L,BE33,G
BEECH,,Bonanza (35),,1,Piston,LandPlane,L1P,L,BE35,G
BEECH,A36 Bonanza 36,,,1,Piston,LandPlane,L1P,L,BE36,G
BEECH,A36AT Bonanza 36,,,1,Piston,LandPlane,L1P,L,BE36,G
BEECH,,"Bonanza (36, turbine)",,1,Turboprop/Turboshaft,LandPlane,L1T,L,B36T,G
BEECH,C-12A,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,C-12C,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,C-12D,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,C-12E,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,C-12F,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,C-12J,,,2,Turboprop/Turboshaft,LandPlane,L2T,M,B190,G
BEECH,C-12L,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,C-12R,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,C-45,Expeditor,,2,Piston,LandPlane,L2P,L,BE18,G
BEECH,C-55,Baron,,2,Piston,LandPlane,L2P,L,BE55,G
BEECH,,Cochise,,2,Piston,LandPlane,L2P,L,BE55,G
BEECH,,Commuter,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,,Debonair,,1,Piston,LandPlane,L1P,L,BE33,G
BEECH,,Duchess,,2,Piston,LandPlane,L2P,L,BE76,G
BEECH,,Duke,,2,Piston,LandPlane,L2P,L,BE60,G
BEECH,EU-21,Ute,,2,Turboprop/Turboshaft,LandPlane,L2T,L,U21,G
BEECH,,Expeditor,,2,Piston,LandPlane,L2P,L,BE18,G
BEECH,FWC-12,Tzufit,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,,Jayhawk,,2,Jet,LandPlane,L2J,M,BE40,G
BEECH,JC-12,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,JRB,Expeditor,,2,Piston,LandPlane,L2P,L,BE18,G
BEECH,JU-21,Ute,,2,Turboprop/Turboshaft,LandPlane,L2T,L,U21,G
BEECH,,Kansan,,2,Piston,LandPlane,L2P,L,BE18,G
BEECH,,"King Air (90, A90 to E90)",,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE9L,G
BEECH,,King Air (100),,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE10,G
BEECH,,King Air (F90),,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE9T,G
BEECH,,Mentor,,1,Piston,LandPlane,L1P,L,T34P,G
BEECH,,Musketeer,,1,Piston,LandPlane,L1P,L,BE23,G
BEECH,,Musketeer Sport,,1,Piston,LandPlane,L1P,L,BE19,G
BEECH,,Musketeer Super,,1,Piston,LandPlane,L1P,L,BE24,G
BEECH,,Navigator,,2,Piston,LandPlane,L2P,L,BE18,G
BEECH,NC-12,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,QU-22,,,1,Piston,LandPlane,L1P,L,U22,G
BEECH,,Queen Air (65),,2,Piston,LandPlane,L2P,L,BE65,G
BEECH,,Queen Air (70),,2,Piston,LandPlane,L2P,L,BE70,G
BEECH,,Queen Air (80),,2,Piston,LandPlane,L2P,L,BE80,G
BEECH,,Queen Air (88),,2,Piston,LandPlane,L2P,L,BE88,G
BEECH,RC-12,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,RC-45,Expeditor,,2,Piston,LandPlane,L2P,L,BE18,G
BEECH,RU-8,Seminole,,2,Piston,LandPlane,L2P,L,BE50,G
BEECH,RU-21,Ute,,2,Turboprop/Turboshaft,LandPlane,L2T,L,U21,G
BEECH,,Seminole (U-8D/E/G),,2,Piston,LandPlane,L2P,L,BE50,G
BEECH,,Seminole (U-8F),,2,Piston,LandPlane,L2P,L,BE65,G
BEECH,,Sierra,,1,Piston,LandPlane,L1P,L,BE24,G
BEECH,,Skipper,,1,Piston,LandPlane,L1P,L,BE77,G
BEECH,SNB,Expeditor,,2,Piston,LandPlane,L2P,L,BE18,G
BEECH,,Sport,,1,Piston,LandPlane,L1P,L,BE19,G
BEECH,,Staggerwing,,1,Piston,LandPlane,L1P,L,BE17,G
BEECH,,Starship,,2,Turboprop/Turboshaft,LandPlane,L2T,L,STAR,G
BEECH,,Sundowner,,1,Piston,LandPlane,L1P,L,BE23,G
BEECH,,Super King Air 350,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,B350,G
BEECH,,Super King Air (200),,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,,Super King Air (300),,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE30,G
BEECH,T-1,Jayhawk,,2,Jet,LandPlane,L2J,M,BE40,G
BEECH,T-34A,Mentor,,1,Piston,LandPlane,L1P,L,T34P,G
BEECH,T-34B,Mentor,,1,Piston,LandPlane,L1P,L,T34P,G
BEECH,T-34C,Turbo Mentor,,1,Turboprop/Turboshaft,LandPlane,L1T,L,T34T,G
BEECH,T-42,Cochise,,2,Piston,LandPlane,L2P,L,BE55,G
BEECH,TC-12,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,TC-45,Expeditor,,2,Piston,LandPlane,L2P,L,BE18,G
BEECH,,Travel Air,,2,Piston,LandPlane,L2P,L,BE95,G
BEECH,,Traveler,,1,Piston,LandPlane,L1P,L,BE17,G
BEECH,,Turbo Baron,,2,Piston,LandPlane,L2P,L,BE56,G
BEECH,,Turbo Mentor,,1,Turboprop/Turboshaft,LandPlane,L1T,L,T34T,G
BEECH,,Twin Bonanza,,2,Piston,LandPlane,L2P,L,BE50,G
BEECH,,Tzufit,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,U-8D,Seminole,,2,Piston,LandPlane,L2P,L,BE50,G
BEECH,U-8E,Seminole,,2,Piston,LandPlane,L2P,L,BE50,G
BEECH,U-8F,Seminole,,2,Piston,LandPlane,L2P,L,BE65,G
BEECH,U-8G,Seminole,,2,Piston,LandPlane,L2P,L,BE50,G
BEECH,U-21A,Ute,,2,Turboprop/Turboshaft,LandPlane,L2T,L,U21,G
BEECH,U-21F,Ute,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE10,G
BEECH,U-21G,Ute,,2,Turboprop/Turboshaft,LandPlane,L2T,L,U21,G
BEECH,UC-12,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
BEECH,UC-43,Traveler,,1,Piston,LandPlane,L1P,L,BE17,G
BEECH,UC-45,Expeditor,,2,Piston,LandPlane,L2P,L,BE18,G
BEECH,,Ute (U-21A/G),,2,Turboprop/Turboshaft,LandPlane,L2T,L,U21,G
BEECH,,Ute (U-21F),,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE10,G
BEECH,YC-43,Traveler,,1,Piston,LandPlane,L1P,L,BE17,G
BEECH,,Zamir,,2,Piston,LandPlane,L2P,L,BE80,G
BEECH,60 Royal Turbine Duke,,,2,Turboprop/Turboshaft,LandPlane,L2T,L,B60T,G
BEECH,Royal Turbine Duke,,,2,Turboprop/Turboshaft,LandPlane,L2T,L,B60T,G
BEECH,36 Bonanza 36,,,1,Piston,LandPlane,L1P,L,BE36,G
BEECH,A36TC Bonanza,,,1,Piston,LandPlane,L1P,L,BT36,G
BEECH,B36TC Bonanza,,,1,Piston,LandPlane,L1P,L,BT36,G
BEECH,Bonanza (A36TC/B36TC),,,1,Piston,LandPlane,L1P,L,BT36,G
BEECH,58P Pressurized Baron,,,2,Piston,LandPlane,L2P,L,B58T,G
BEECH,Pressurized Baron,,,2,Piston,LandPlane,L2P,L,B58T,G
BEECH,58TC Baron,,,2,Piston,LandPlane,L2P,L,B58T,G
BEECH,Baron (58TC),,,2,Piston,LandPlane,L2P,L,B58T,G
BEECH,400A,Beechjet,,2,Jet,LandPlane,L2J,M,BE40,G
BEECH,400T,Jayhawk,,2,Jet,LandPlane,L2J,M,BE40,G
BEECH,400T,TX,,2,Jet,LandPlane,L2J,M,BE40,G
BEECH,,TX,,2,Jet,LandPlane,L2J,M,BE40,G
BEECH,T-400,,,2,Jet,LandPlane,L2J,M,BE40,G
BEECH,Beechjet (400/400A),,,2,Jet,LandPlane,L2J,M,BE40,G
BEECH,Beechjet (400XT/400XPR),,,2,Jet,LandPlane,L2J,M,BE4W,G
BEECH,400XT,Beechjet,,2,Jet,LandPlane,L2J,M,BE4W,G
BEECH,400XPR,Beechjet,,2,Jet,LandPlane,L2J,M,BE4W,G
BEECH,T-44 Pegasus,,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE9L,G
